m.025rxjq	High Fidelity	m.03nk3t	Stephen Frears	film.film.directed_by
m.049n5r	True Stories	m.0l12d	David Byrne	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,film.film.directed_by,film.film.starring..film.performance.actor,film.film.music,film.film.produced_by
m.0345ll	A Simple Wish	m.05r3fl	Michael Ritchie	film.film.directed_by
m.02x8fs	Ghostbusters II	m.02lf0c	Ivan Reitman	film.film.produced_by,film.film.directed_by,film.film.starring..film.performance.actor
m.02w9k1c	The Duchess	m.02wvvbh	Saul Dibb	film.film.directed_by,film.film.written_by
m.03qnn42	The Challenge	m.045cq	John Frankenheimer	film.film.directed_by
m.0c00zd0	Larry Crowne	m.0bxtg	Tom Hanks	film.film.starring..film.performance.actor,film.film.written_by,film.film.produced_by,film.film.directed_by
m.01jw83	Only When I Laugh	m.03yd48z	Glenn A. Jordan	film.film.directed_by
m.03hkgbp	The Bliss of Mrs. Blossom	m.082qkb	Joseph McGrath	film.film.directed_by
m.05r3qc	Space Cowboys	m.0bwh6	Clint Eastwood	film.film.directed_by,film.film.starring..film.performance.actor,film.film.produced_by
m.0p79vvh	More Than Honey	m.03gsj_v	Markus Imhoof	film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.written_by,film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.05134nj	Alias Betty	m.02wvnm5	Claude Miller	film.film.written_by,film.film.directed_by
m.0g4ns6l	Happy, Happy	m.0g4ns6m	Anne Sewitsky	film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.0b44qy0	A Thousand Words	m.06y0xx	Brian Robbins	film.film.directed_by,film.film.produced_by
m.06nqyx	Moby Dick	m.0c12h	John Huston	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,film.film.directed_by,film.film.produced_by,film.film.starring..film.performance.actor
m.05qm9f	In the Heat of the Night	m.012rng	Norman Jewison	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by
m.0g5qhp_	Oh! The Nomugi Pass	m.03c0667	Satsuo Yamamoto	film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.03cp2z2	Deceiver	m.02wl3zg	Jonas Pate	award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by,film.film.written_by
m.0cc796v	Happy New Year	m.0l15n	John G. Avildsen	film.film.directed_by
m.02q_ncg	The Treasure of the Sierra Madre	m.0c12h	John Huston	award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.written_by,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0h381k3	Zambezia	m.0dhpd32	Wayne Thornley	film.film.written_by,film.film.directed_by
m.034bm_	Far and Away	m.0g2lq	Ron Howard	film.film.produced_by,film.film.directed_by,film.film.story_by
m.0g7h4r	Brother to Brother	m.0b44145	Rodney Evans	film.film.produced_by,film.film.directed_by,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.065z3_x	Secretariat	m.01msqk	Randall Wallace	film.film.directed_by
m.0glsjjy	Down Terrace	m.02q00h2	Ben Wheatley	film.film.directed_by,film.film.executive_produced_by,film.film.written_by,film.film.edited_by
m.0b3_r7	Under Fire	m.04mzjx	Roger Spottiswoode	film.film.directed_by
m.063fh9	The Chronicles of Narnia: Prince Caspian	m.04bz4n	Andrew Adamson	film.film.produced_by,film.film.written_by,film.film.directed_by
m.02p5_hn	Apocalypse Now Redux	m.02vyw	Francis Ford Coppola	film.film.directed_by,film.film.written_by,film.film.produced_by,film.film.starring..film.performance.actor,film.film.music
m.0640nd9	Mother	m.09nh6p	Bong Joon-ho	film.film.story_by,award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,film.film.edited_by,film.film.directed_by
m.09wmnw	Stander	m.0kt6th	Bronwen Hughes	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.06zs6z	Great Expectations	m.0jgwf	David Lean	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by
m.0gzlb9	Battlefield Earth	m.02rr1td	Roger Christian	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner
m.05zy8v6	The Crazies	m.01yrkh	Breck Eisner	film.film.directed_by
m.04k9y6	Lemony Snicket's A Series of Unfortunate Events	m.09xnpc	Brad Silberling	film.film.directed_by
m.09gnwh5	You Will Meet a Tall Dark Stranger	m.081lh	Woody Allen	film.film.written_by,film.film.directed_by
m.04j14qc	Rent	m.01r2c7	Chris Columbus	film.film.produced_by,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.starring..film.performance.actor
m.017180	Quills	m.03kbsw	Philip Kaufman	film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.06cm5	Raging Bull	m.04sry	Martin Scorsese	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.starring..film.performance.actor,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by
m.0pv3x	The English Patient	m.02hfp_	Anthony Minghella	film.film.directed_by,film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0209hj	Gandhi	m.0kr5_	Richard Attenborough	award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.05jf85	The Purple Rose of Cairo	m.081lh	Woody Allen	award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.written_by,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.07xmxn	So Long, Stooge	m.02hh8j	Claude Berri	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,film.film.directed_by
m.0ndwt2w	The Hobbit: An Unexpected Journey	m.0js9s	Peter Jackson	film.film.written_by,film.film.produced_by,film.film.directed_by
m.0p79sj4	Gangs of Wasseypur - Part 2	m.0285xqh	Anurag Kashyap	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.produced_by,film.film.directed_by,film.film.written_by
m.02drrg	Anna and the King	m.0bb613	Andy Tennant	film.film.directed_by
m.0g8n2hy	Separate Tables	m.044nwp	Delbert Mann	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.01hw5kk	Willow	m.0g2lq	Ron Howard	film.film.directed_by
m.0fphgb	Lucky Numbers	m.01gzm2	Nora Ephron	film.film.directed_by,film.film.produced_by
m.048hvr	National Lampoon's Van Wilder	m.068r03	Walt Becker	film.film.directed_by,film.film.starring..film.performance.actor
m.03cp0zq	The Wackness	m.04gmrnx	Jonathan Levine	film.film.story_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,film.film.written_by
m.071k3c	Things Are Tough All Over	m.0k70rt	Thomas K. Avildsen	film.film.directed_by
m.04j28w2	Urban Ghost Story	m.0dxfl7t	Genevieve Jolliffe	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,film.film.directed_by
m.08gsvw	Quantum of Solace	m.0514d3	Marc Forster	film.film.directed_by
m.0233bn	Infernal Affairs	m.069_0y	Andrew Lau	award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.cinematography,film.film.directed_by
m.0n_hp	Blow	m.0blnm	Ted Demme	film.film.starring..film.performance.actor,film.film.produced_by,film.film.directed_by
m.087m22	Bee Movie	m.0g58hjl	Simon J. Smith	film.film.directed_by
m.023p7l	Pocahontas	m.09rxggt	Mike Gabriel	film.film.directed_by,film.film.story_by
m.06bc59	Hannibal Rising	m.09z2tm	Peter Webber	film.film.directed_by
m.03wgq6r	Hustle	m.02rwd7	Robert Aldrich	film.film.directed_by
m.02qf7sl	Cry, the Beloved Country	m.0jwypj	Darrell Roodt	film.film.directed_by
m.07ghq	The Terminator	m.03_gd	James Cameron	film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.written_by
m.0g9tqk1	The Interrupters	m.0714h1	Steve James	film.film.cinematography,award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.edited_by,film.film.produced_by,film.film.directed_by
m.02qnpzp	The Turkish Passion	m.0bs_48	Vicente Aranda	film.film.directed_by,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.07tsdh	The Tao of Steve	m.027_g_m	Jenniphr Goodman	film.film.directed_by,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0bykpk	The Grapes of Wrath	m.01pp3p	John Ford	film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0ds6bmk	Tyrannosaur	m.06pbxz	Paddy Considine	award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.starring..film.performance.actor,film.film.directed_by
m.05cx06	Stir of Echoes	m.02x_m1	David Koepp	film.film.written_by,film.film.directed_by
m.0421x6d	Confessions of a Shopaholic	m.024n1g	P. J. Hogan	film.film.directed_by
m.05z28g	Stir Crazy	m.0cgzj	Sidney Poitier	film.film.directed_by
m.047q2k1	3 Idiots	m.0j_rf0	Rajkumar Hirani	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.story_by,film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.edited_by
m.0dgqy8z	Jack Goes Boating	m.02qgqt	Philip Seymour Hoffman	film.film.directed_by,film.film.starring..film.performance.actor,film.film.executive_produced_by
m.06wmvw	Flesh and Bone	m.06_pw0	Steve Kloves	film.film.written_by,film.film.directed_by
m.02q_4ph	South Pacific	m.02645b	Joshua Logan	film.film.story_by,film.film.directed_by
m.0h1chw_	Keyhole	m.02_4lg	Guy Maddin	film.film.written_by,film.film.directed_by,film.film.produced_by
m.0qlz9	What Women Want	m.02jn9k	Nancy Meyers	film.film.directed_by,film.film.produced_by
m.019vhk	Gangs of New York	m.04sry	Martin Scorsese	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.starring..film.performance.actor,film.film.directed_by
m.05g04b	The Ballad of Jack and Rose	m.05jpzj	Rebecca Miller	film.film.directed_by,film.film.written_by
m.0gt35	Stagecoach	m.01pp3p	John Ford	film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.0dfyvj	Ten Canoes	m.0c21tlx	Peter Djigirr	film.film.starring..film.performance.actor,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by
m.05sqdfx	Guy and Madeline on a Park Bench	m.05yrby7	Damien Chazelle	film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,film.film.edited_by,film.film.cinematography,film.film.written_by
m.039rsv	Bring It On	m.0dzw1d	Peyton Reed	film.film.starring..film.performance.actor,film.film.directed_by
m.0fq0b9f	The Nutcracker in 3D	m.03lhhq	Andrei Konchalovsky	film.film.directed_by,film.film.written_by,film.film.produced_by
m.011yqc	L.A. Confidential	m.0184jw	Curtis Hanson	film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.written_by
m.0cl17q	Instinct	m.0clw5j	Jon Turteltaub	film.film.directed_by
m.03np63f	The House of Mirth	m.046hzv	Terence Davies	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by
m.06r5q1	The Brady Bunch Movie	m.076w60	Betty Thomas	film.film.directed_by
m.02qbnls	The Eye	m.0k50pn	Xavier Palud	film.film.directed_by
m.04xmx8	The Cheetah Girls	m.03h304l	Roger Birnbaum	film.film.directed_by
m.03m9nff	Ground Zero	m.0gh7q8j	Bruce Myles	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.04zz3zw	Genghis Khan	m.0k1mczr	Fu Sai	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by
m.05q73lc	Ondine	m.01ts_3	Neil Jordan	film.film.written_by,film.film.produced_by,film.film.directed_by
m.0j8jz66	We Are Legion: The Story of the Hacktivists	m.0j8jz6l	Brian Knappenberger	film.film.directed_by,film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by
m.02p86pb	Born on the Fourth of July	m.05kfs	Oliver Stone	film.film.produced_by,film.film.directed_by,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.starring..film.performance.actor
m.0333rc	Alone in the Dark	m.0522wp	Uwe Boll	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.produced_by
m.044_yl	Superbabies: Baby Geniuses 2	m.04dyqk	Bob Clark	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.05gb9z	Frailty	m.01s7zw	Bill Paxton	film.film.starring..film.performance.actor,film.film.directed_by
m.042fb8	Switching Channels	m.03kfym	Ted Kotcheff	film.film.directed_by
m.06sq76	Head On	m.06sqbq	Ana Kokkinos	film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.04txpl	Birdy	m.01ycck	Alan Parker	film.film.directed_by
m.017gl1	The Lord of the Rings: The Fellowship of the Ring	m.0js9s	Peter Jackson	film.film.directed_by,film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.starring..film.performance.actor,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.produced_by
m.0fxb2	Tora! Tora! Tora!	m.04v048	Richard Fleischer	film.film.directed_by,film.film.produced_by
m.01qvz8	Gigli	m.0348rs	Martin Brest	film.film.directed_by,film.film.written_by,film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner
m.02r5jv4	Redacted	m.01c6l	Brian De Palma	award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.0pc62	Pearl Harbor	m.02qzjj	Michael Bay	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.produced_by,film.film.directed_by
m.03tb_8	Halloween H20: 20 Years Later	m.05cwzr	Steve Miner	film.film.directed_by,film.film.starring..film.performance.actor
m.0bl5c	The Best Years of Our Lives	m.0gv40	William Wyler	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner
m.0gg6d3h	Funkytown	m.0gg4tg0	Daniel Roby	film.film.directed_by
m.0j5y8b0	The Wall	m.0j5y8b8	Julian Roman Pölsler	film.film.written_by,film.film.directed_by
m.0jqzt	Frankenstein	m.04363	James Whale	film.film.directed_by
m.0_b9f	The Piano	m.02r6c_	Jane Campion	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.written_by
m.06wp5n	Bounce	m.04h42l	Don Roos	film.film.directed_by,film.film.written_by
m.041td_	Topsy Turvy	m.022_q8	Mike Leigh	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by,film.film.written_by
m.07gf00	Turbulence	m.082t3p	Robert Butler	film.film.directed_by
m.035q5b	Fire in the Sky	m.035q75	Robert Lieberman	film.film.directed_by
m.04j1ckg	The Snurks	m.0cg8nhj	Lenard Fritz Krawinkel	film.film.produced_by,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.02tjc1	Moulin Rouge	m.0c12h	John Huston	film.film.written_by,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.015d7j	The Man with the Golden Arm	m.09p06	Otto Preminger	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.produced_by,film.film.directed_by
m.07tdzq	Disclosure	m.01v80y	Barry Levinson	film.film.directed_by,film.film.produced_by
m.03r6_w	A Christmas Story	m.04dyqk	Bob Clark	film.film.starring..film.performance.actor,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,film.film.produced_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.written_by
m.07l4ylb	Cairo Time	m.0k2s64	Ruba Nadda	film.film.written_by,film.film.directed_by
m.01xlh5	Ace Ventura: Pet Detective	m.04w00r	Tom Shadyac	film.film.written_by,film.film.directed_by
m.08kykd	Khartoum	m.08kxjd	Basil Dearden	film.film.directed_by
m.01_wtq	Ginger Snaps	m.0ggt40	John Fawcett	film.film.written_by,film.film.directed_by
m.03cp2yd	Vatel	m.026f2n	Roland Joffé	film.film.produced_by,film.film.directed_by
m.03tb__	Tequila Sunrise	m.0hw1j	Robert Towne	film.film.directed_by
m.041s4z	She's All That	m.02pm9jk	Robert Iscove	film.film.directed_by
m.01w63r	El Mariachi	m.06cv1	Robert Rodriguez	award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by,film.film.produced_by,film.film.edited_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.other_crew..film.film_crew_gig.crewmember,film.film.written_by,film.film.cinematography
m.0dp2s1	A Heart in Winter	m.04pjkb	Claude Sautet	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner
m.09s91g	The Sword in the Stone	m.05phqb	Wolfgang Reitherman	film.film.directed_by
m.087pfc	Click	m.027c824	Frank Coraci	film.film.directed_by,film.film.starring..film.performance.actor
m.02g0rt	Malèna	m.027m5f	Giuseppe Tornatore	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,film.film.written_by
m.02r0nws	Action in the North Atlantic	m.03rfq9	Lloyd Bacon	film.film.directed_by
m.0bbd2sj	When We Leave	m.064lq3k	Feo Aladag	film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,film.film.produced_by
m.080kg6r	Protection	m.03wfb7f	John Flynn	film.film.directed_by
m.024mxd	Superman IV: The Quest For Peace	m.0dl17r	Sidney J. Furie	film.film.directed_by
m.07yp01	Eight Below	m.030_3z	Frank Marshall	film.film.directed_by,film.film.executive_produced_by
m.021lfv	Semi-Tough	m.05r3fl	Michael Ritchie	film.film.directed_by
m.031txz	The Devil's Own	m.03fqv5	Alan J. Pakula	film.film.directed_by
m.012y5v	The Bounty	m.03n120	Roger Donaldson	film.film.directed_by
m.0j8d_qz	The Queen of Versailles	m.0dd501	Lauren Greenfield	film.film.directed_by,film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.05b43c6	High Tide	m.04p90b	Gillian Armstrong	film.film.story_by,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.04jpk2	Tommy	m.015njf	Ken Russell	film.film.directed_by,film.film.written_by,film.film.produced_by
m.05zwrg0	Never Let Me Go	m.01vb0c	Mark Romanek	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.035168	My Stepmother Is an Alien	m.044ntk	Richard Benjamin	film.film.directed_by
m.03nmr1	The Bedford Incident	m.082cg4	James B. Harris	film.film.produced_by,film.film.directed_by
m.02zxc7	The River	m.07s_q8	Mark Rydell	film.film.directed_by
m.04gqyqt	Summer Hours	m.01w543	Olivier Assayas	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by
m.01712f	Sweet and Lowdown	m.081lh	Woody Allen	film.film.directed_by,film.film.starring..film.performance.actor,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.09v8clw	Pirates of the Caribbean: On Stranger Tides	m.02hc7q	Rob Marshall	film.film.directed_by
m.035s95	The Newton Boys	m.03dbds	Richard Linklater	film.film.directed_by,film.film.written_by
m.0c3xw46	Friends with Benefits	m.07s6m70	Will Gluck	film.film.directed_by,film.film.produced_by,film.film.written_by
m.01n81q	Nikita	m.0b478	Luc Besson	film.film.story_by,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.04j2ky_	Keep the Faith, Baby	m.05w80d	Doug McHenry	film.film.directed_by
m.02pjc1h	In Bruges	m.040rjq	Martin McDonagh	film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by
m.02x2jl_	State of Play	m.04bk0q	Kevin Macdonald	film.film.directed_by
m.0gjk1d	Dead Man Walking	m.01nr36	Tim Robbins	film.film.produced_by,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.091rc5	The Santa Clause 3: The Escape Clause	m.07g9xt	Michael Lembeck	film.film.directed_by
m.0g4nxzt	Buck	m.0g4nxzv	Cindy Meehl	film.film.executive_produced_by,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner
m.0mx0rgv	Angelus	m.02phq19	Lech Majewski	film.film.directed_by,film.film.music,film.film.film_production_design_by,film.film.edited_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by
m.01d259	Lost Highway	m.026dx	David Lynch	film.film.written_by,film.film.directed_by,film.film.other_crew..film.film_crew_gig.crewmember
m.07fg13	Palindromes	m.03mwg5	Todd Solondz	film.film.directed_by,film.film.written_by
m.0fm079	Children of the Revolution	m.0bvms_t	Peter Duncan	film.film.directed_by,film.film.film_casting_director,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0clqvx0	Cold Fish	m.0d1g84	Sion Sono	film.film.directed_by,film.film.written_by
m.017n9	Blade Runner	m.06chf	Ridley Scott	film.film.directed_by
m.05k4z0	He Got Game	m.06pjs	Spike Lee	film.film.directed_by,film.film.written_by,film.film.produced_by
m.05b2jj	Torn Curtain	m.0j_c	Alfred Hitchcock	film.film.produced_by,film.film.starring..film.performance.actor,film.film.directed_by
m.04jl3wg	Harry and Walter Go to New York	m.07s_q8	Mark Rydell	film.film.directed_by
m.023byx	The Banger Sisters	m.03hkhy6	Bob Dolman	film.film.written_by,film.film.directed_by
m.0170z3	American History X	m.09c5hw	Tony Kaye	film.film.directed_by,film.film.cinematography
m.02np6r	The One	m.04h68j	James Wong	film.film.directed_by,film.film.produced_by,film.film.written_by
m.03n102	Charade	m.02vtnf	Stanley Donen	film.film.starring..film.performance.actor,film.film.directed_by,film.film.produced_by
m.01h0_h	Tin Cup	m.05q8sd	Ron Shelton	film.film.written_by,film.film.directed_by
m.02pp19	Robin Hood: Men in Tights	m.052hl	Mel Brooks	film.film.starring..film.performance.actor,film.film.directed_by,film.film.written_by,film.film.produced_by
m.01fx16	The Adventures of Elmo in Grouchland	m.09qb6v	Gary Halvorson	film.film.directed_by
m.08cv0c	Qayamat Se Qayamat Tak	m.097y5c	Mansoor Khan	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.0ckt6	Airplane!	m.04d58x	Jim Abrahams	film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.executive_produced_by,film.film.directed_by
m.089q33	Young Winston	m.0kr5_	Richard Attenborough	film.film.directed_by
m.063_j5	Kiss Kiss Bang Bang	m.05ppy0	Shane Black	film.film.directed_by,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.033g3n	Lethal Weapon 3	m.021lby	Richard Donner	film.film.directed_by,film.film.produced_by
m.0dr_dyb	Let the Bullets Fly	m.042rnl	Jiang Wen	film.film.starring..film.performance.actor,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,film.film.edited_by,film.film.produced_by
m.0fgm_l	A Mighty Heart	m.054bt3	Michael Winterbottom	film.film.directed_by
m.0170th	The People vs. Larry Flynt	m.0djpw	Miloš Forman	film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.09k56b7	Black Swan	m.017c87	Darren Aronofsky	award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.04j2bdp	Our America	m.05tmbq	Ernest R. Dickerson	award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.03qjc6y	Anzio	m.09rv5ft	Duilio Coletti	film.film.directed_by
m.02vrpz	My Own Private Idaho	m.01g1lp	Gus Van Sant	film.film.written_by,film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.058q46	Grosse Pointe Blank	m.03gw47z	George Armitage	film.film.directed_by
m.03lrqw	Scrooged	m.021lby	Richard Donner	film.film.produced_by,film.film.directed_by
m.06gvhx	Stealing Harvard	m.03q9tg	Bruce McCulloch	film.film.directed_by,film.film.starring..film.performance.actor
m.02vr9lr	Things We Lost in the Fire	m.06lj_j	Susanne Bier	film.film.directed_by
m.03b_fm5	Role Models	m.03f0r5w	David Wain	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.starring..film.performance.actor,film.film.written_by,film.film.directed_by
m.0kv0zn	Fried Green Tomatoes	m.02rchht	Jon Avnet	film.film.directed_by,film.film.written_by,film.film.produced_by
m.0h0zh_t	Robot and Frank	m.0h0zj23	Jake Schreier	film.film.directed_by
m.0cz9cbm	Beyond	m.05qpbr	Pernilla August	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by
m.02cp5f	Westworld	m.056wb	Michael Crichton	film.film.directed_by,film.film.written_by
m.047vnkj	2012	m.032v0v	Roland Emmerich	film.film.written_by,film.film.directed_by,film.film.executive_produced_by
m.011_mj	The Circus	m.01lc5	Charlie Chaplin	film.film.produced_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by,film.film.edited_by,film.film.music,film.film.starring..film.performance.actor,film.film.written_by
m.047bsx3	All the World's Mornings	m.08g6px	Alain Corneau	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.written_by
m.07y3km	Invisible Agent	m.02x6kgh	Edwin L. Marin	film.film.directed_by
m.02rv_dz	Juno	m.0c00lh	Jason Reitman	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0dqytn	The Witches of Eastwick	m.013t9y	George Miller	film.film.directed_by
m.02ll45	The Mission	m.026f2n	Roland Joffé	film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,media_common.dedicated_work.dedication..media_common.dedication.dedicated_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
